rental_id,rent,bedrooms,bathrooms,size_sqft,min_to_subway,floor,building_age_yrs,no_fee,has_roofdeck,has_washer_dryer,has_doorman,has_elevator,has_dishwasher,has_patio,has_gym,neighborhood,borough
4647,3850,1,1,770,6,4,59,0,1,1,1,1,1,0,0,Midtown East,Manhattan
295,6350,1,2,1014,3,3,8,0,1,0,1,1,0,0,1,Chelsea,Manhattan
7388,4000,1,1,750,2,14,14,1,0,0,0,0,0,0,0,Midtown South,Manhattan
2581,3645,1,1,674,4,4,28,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
5493,3725,1,1,591,6,7,29,1,0,0,0,0,0,0,0,Midtown West,Manhattan
2949,2650,1,1,625,17,3,96,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
4055,3700,1,1,700,10,24,13,1,0,0,1,1,0,0,0,Midtown West,Manhattan
6975,4500,1,1,733,6,11,2,0,0,0,0,0,0,0,0,Gramercy Park,Manhattan
878,4350,1,1,715,2,15,17,1,0,0,0,0,0,0,0,Flatiron,Manhattan
6047,6118,1,1,909,1,11,6,0,0,1,0,0,1,0,0,Tribeca,Manhattan
338,3850,1,1,780,6,17,28,1,0,0,0,0,0,0,0,Midtown East,Manhattan
8276,5395,1,1,558,3,5,2,1,0,0,0,0,0,0,0,East Village,Manhattan
10744,1443,1,1,550,4,3,101,0,0,0,0,0,0,0,0,Central Harlem,Manhattan
8727,2795,1,1,800,6,4,106,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
3780,5155,1,1,812,5,33,44,1,0,0,0,0,0,0,0,Midtown East,Manhattan
7357,3750,1,1,646,3,17,11,0,0,0,1,0,0,0,0,Midtown South,Manhattan
4769,4995,1,1,725,4,10,24,1,0,0,0,0,0,0,0,Gramercy Park,Manhattan
10986,7500,1,1,1052,4,32,33,0,0,0,1,0,0,0,0,Midtown,Manhattan
3696,4195,1,1,854,5,27,30,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
3031,3865,1,1,910,5,8,1,1,0,0,0,0,0,0,0,East Harlem,Manhattan
6942,5935,1,1,926,5,11,9,1,0,0,0,0,1,0,0,Tribeca,Manhattan
5792,4950,1,2,981,9,5,8,1,0,1,1,1,0,1,1,Midtown West,Manhattan
10979,4600,1,1,900,5,4,12,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
1943,3550,1,1,581,5,7,37,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
5900,4600,1,1,717,6,8,2,0,0,0,0,0,0,0,0,Gramercy Park,Manhattan
8432,3150,1,1,750,3,3,106,0,0,0,0,0,0,0,0,Midtown East,Manhattan
6324,3400,1,1,700,1,3,15,1,1,0,1,1,0,0,1,Midtown West,Manhattan
9001,2200,1,1,675,1,2,106,0,1,0,1,1,0,0,1,Upper West Side,Manhattan
10141,3300,1,1,694,0,9,87,0,1,1,1,1,1,0,0,Financial District,Manhattan
3313,6500,1,1,1100,4,18,43,0,0,1,0,0,1,0,0,Upper East Side,Manhattan
4716,3250,1,1,700,8,6,33,0,0,0,0,1,0,0,0,Midtown East,Manhattan
7918,3495,1,1,800,9,3,36,0,1,0,1,1,0,0,1,Midtown East,Manhattan
7217,4995,1,1,947,5,7,2,0,0,0,0,0,0,0,0,Midtown East,Manhattan
221,2900,1,1,600,2,9,84,0,0,0,0,0,0,0,0,Midtown West,Manhattan
3302,3184,1,1,696,2,4,48,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
10781,2300,1,1,611,9,6,12,1,1,1,1,1,0,0,1,East Harlem,Manhattan
9783,3250,1,1,900,2,1,91,0,0,0,0,0,0,0,0,Morningside Heights,Manhattan
1509,1990,1,1,475,10,1,106,0,0,0,0,0,0,0,0,Midtown East,Manhattan
7818,2600,1,1,650,6,1,106,1,0,0,0,0,0,0,0,Midtown East,Manhattan
9850,6725,1,1,1021,5,18,37,1,1,0,1,1,1,0,1,Upper West Side,Manhattan
7320,3640,1,1,664,1,8,19,1,0,0,0,0,0,0,0,Midtown West,Manhattan
1778,3285,1,1,586,2,4,99,1,0,1,0,1,1,0,0,Upper West Side,Manhattan
9620,3950,1,1,714,4,6,19,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
6662,3840,1,1,709,8,11,16,1,0,0,0,0,0,0,0,Midtown East,Manhattan
6805,2100,1,1,500,8,4,115,0,0,0,0,0,0,0,0,Midtown West,Manhattan
7547,3550,1,1,900,2,6,89,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
5937,5500,1,1,925,3,4,101,0,1,1,1,1,1,1,1,Tribeca,Manhattan
7503,5150,1,1,679,3,17,11,1,0,0,0,0,0,0,0,Flatiron,Manhattan
1691,3965,1,1,629,7,25,39,1,0,0,0,0,0,1,0,Midtown East,Manhattan
8269,2850,1,1,488,1,17,103,0,0,0,0,0,0,0,0,Midtown South,Manhattan
1941,1987,1,1,850,2,3,88,0,0,0,0,0,0,0,0,Washington Heights,Manhattan
971,3600,1,1,668,5,7,30,0,0,0,1,1,1,0,0,Battery Park City,Manhattan
864,4410,1,1,802,2,10,89,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
2036,3500,1,1,678,5,7,85,1,1,1,0,1,1,0,0,Upper East Side,Manhattan
8393,4000,1,1,672,15,30,43,1,0,0,1,1,0,0,0,Midtown East,Manhattan
388,3750,1,1,679,3,30,86,0,1,1,1,1,0,0,1,Financial District,Manhattan
1611,4590,1,1,730,3,12,89,1,1,0,1,1,0,0,1,Upper East Side,Manhattan
8387,2950,1,1,587,3,22,36,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
6779,3600,1,1,775,4,9,85,0,0,1,1,1,0,0,1,Financial District,Manhattan
6140,3730,1,1,740,2,28,9,1,0,0,0,0,0,0,0,Financial District,Manhattan
3796,3850,1,1,817,2,4,85,1,1,0,0,1,1,0,0,Upper West Side,Manhattan
3368,3295,1,1,628,6,31,37,0,1,1,1,1,1,1,1,Midtown East,Manhattan
6505,4400,1,1,692,2,8,29,0,1,1,1,1,1,0,1,Tribeca,Manhattan
7054,1950,1,1,596,5,3,57,1,0,0,0,0,0,0,0,Central Harlem,Manhattan
5772,3850,1,1,675,5,3,61,0,0,0,0,0,0,0,0,Gramercy Park,Manhattan
6421,4100,1,1,944,8,13,69,1,0,0,1,1,0,0,0,Stuyvesant Town/PCV,Manhattan
10302,4200,1,1,535,0,7,4,0,0,0,0,0,0,0,0,East Village,Manhattan
299,3825,1,1,764,7,5,39,1,0,0,0,0,1,0,0,Midtown East,Manhattan
1822,5250,1,1,1158,1,8,180,0,0,0,0,1,0,0,0,Financial District,Manhattan
1598,3800,1,1,700,13,5,9,0,0,0,0,1,1,0,0,Midtown West,Manhattan
8826,3342,1,1,648,14,18,30,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
7851,4965,1,1,812,5,32,44,1,0,0,0,0,0,0,0,Midtown East,Manhattan
5001,2750,1,1,550,8,1,96,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
10894,3700,1,1,600,5,9,37,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
8877,3300,1,1,650,10,5,18,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
2717,2350,1,1,771,5,16,58,1,0,0,0,0,0,0,0,Central Harlem,Manhattan
8519,4600,1,1,960,5,22,9,0,1,1,1,1,0,0,0,Midtown,Manhattan
7922,3400,1,1,850,3,7,87,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
1110,3715,1,1,591,6,11,113,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
10053,1600,1,1,450,3,3,116,0,0,0,0,0,0,0,0,Washington Heights,Manhattan
2769,2795,1,1,700,9,13,42,0,0,1,0,1,0,0,0,Upper East Side,Manhattan
1662,3211,1,1,775,2,17,53,1,0,0,1,0,0,0,0,Midtown,Manhattan
7425,4400,1,1,750,2,2,30,0,0,0,0,1,0,0,0,Flatiron,Manhattan
9744,3895,1,1,650,8,27,16,1,0,0,0,0,0,0,0,Midtown East,Manhattan
5174,5495,1,1,1000,2,7,86,0,0,0,0,0,0,0,0,Midtown West,Manhattan
2784,2595,1,1,600,2,4,116,0,0,0,0,0,1,0,0,Upper West Side,Manhattan
3073,5500,1,1,1000,2,4,116,0,0,0,0,0,0,0,0,Chelsea,Manhattan
7594,5000,1,1,550,2,18,89,1,0,0,0,0,1,0,0,Midtown,Manhattan
6367,4150,1,1,640,3,14,9,1,0,1,0,1,1,0,0,Upper East Side,Manhattan
7285,3100,1,1,575,2,5,86,1,0,0,0,0,0,0,0,Midtown West,Manhattan
4421,3995,1,1,589,4,11,7,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
35,3875,1,1,653,4,14,18,1,1,1,1,1,1,0,1,Upper West Side,Manhattan
2212,3775,1,1,609,12,12,4,1,0,0,0,0,0,0,0,Midtown West,Manhattan
8551,6800,1,2,1233,3,6,52,1,1,1,1,1,0,0,1,Tribeca,Manhattan
8629,3775,1,1,632,2,30,41,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
4625,3805,1,1,698,6,3,14,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
10293,5950,1,1,988,5,33,9,1,0,0,0,0,0,0,0,Midtown,Manhattan
5394,3195,1,1,800,4,6,56,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
1745,2995,1,1,670,8,10,28,0,0,0,1,1,1,0,1,Midtown West,Manhattan
10494,5300,1,1,960,2,7,106,0,0,0,1,0,0,1,0,Chelsea,Manhattan
4023,3990,1,2,1000,8,24,18,1,1,0,1,1,0,0,0,Upper East Side,Manhattan
8219,4195,1,1,885,6,14,60,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
9463,3405,1,1,591,6,14,14,1,0,0,0,0,0,0,0,Midtown West,Manhattan
858,7995,1,1,990,2,12,53,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
5998,2595,1,1,800,3,2,93,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
9401,3465,1,1,804,14,3,55,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
2144,3500,1,1,600,2,32,28,0,0,0,1,1,0,0,1,Midtown West,Manhattan
10506,3505,1,1,754,5,4,17,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
8565,5995,1,2,970,2,2,124,1,0,0,0,0,0,0,0,West Village,Manhattan
6301,3700,1,1,655,5,8,29,0,0,0,0,1,0,1,1,Upper West Side,Manhattan
8912,6000,1,1,945,5,7,84,0,0,1,1,1,0,0,0,Upper West Side,Manhattan
7257,2050,1,1,900,3,2,106,0,0,0,1,0,0,0,0,Central Harlem,Manhattan
8566,3150,1,1,575,2,11,86,1,0,0,0,0,0,0,0,Midtown West,Manhattan
9062,5018,1,1,737,1,3,6,1,0,0,0,0,1,0,0,East Village,Manhattan
1809,5900,1,1,811,6,31,5,1,0,0,0,0,0,0,0,Battery Park City,Manhattan
5505,4585,1,1,900,3,5,52,1,0,0,0,0,0,0,0,Tribeca,Manhattan
1,3500,1,1,850,3,18,54,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
1449,3500,1,1,710,6,10,37,0,0,1,0,0,0,0,0,Midtown East,Manhattan
3613,2950,1,1,700,5,2,6,0,0,1,0,0,1,0,0,Midtown West,Manhattan
3519,2300,1,1,500,9,2,116,0,0,0,0,0,0,0,0,East Village,Manhattan
6005,3500,1,1,600,2,81,114,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
1556,5600,1,1,800,5,4,86,0,0,0,1,1,0,0,0,West Village,Manhattan
4700,3000,1,0,526,4,4,45,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
1000,5250,1,1,850,4,11,93,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
8801,2925,1,1,650,5,6,31,1,0,1,0,0,1,0,0,Battery Park City,Manhattan
893,3500,1,1,700,13,23,9,1,0,0,1,1,0,0,0,Midtown West,Manhattan
2260,3900,1,1,719,3,23,15,1,0,0,0,0,0,0,0,Financial District,Manhattan
8298,2299,1,1,700,3,3,86,0,0,1,1,1,0,1,0,Midtown East,Manhattan
3963,3495,1,1,708,14,11,30,1,0,0,1,1,0,0,1,Upper East Side,Manhattan
681,5200,1,1,691,3,29,7,0,0,1,1,1,1,0,1,Midtown,Manhattan
3807,6000,1,1,802,2,48,6,0,1,0,0,0,0,0,0,Financial District,Manhattan
2225,3575,1,1,735,4,5,85,1,0,0,0,0,0,0,0,Financial District,Manhattan
8334,3395,1,1,700,12,33,27,0,1,0,1,1,0,0,1,Midtown East,Manhattan
6135,3325,1,1,607,3,9,15,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
4338,3995,1,1,602,6,2,2,0,0,0,0,0,0,0,0,Gramercy Park,Manhattan
9368,3000,1,1,650,11,7,50,0,1,1,1,1,1,0,1,Midtown East,Manhattan
3997,3392,1,1,769,2,6,47,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
8842,4865,1,1,697,2,19,13,1,0,0,0,0,0,0,0,Flatiron,Manhattan
11335,5890,1,1,752,3,28,6,1,0,0,0,0,0,0,0,Chelsea,Manhattan
2492,3555,1,1,600,2,5,99,1,1,0,1,1,0,1,1,Upper West Side,Manhattan
5197,3645,1,1,811,14,1,55,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
1539,3995,1,1,938,1,6,180,0,0,0,0,0,0,0,0,Financial District,Manhattan
2491,4000,1,1,764,7,12,39,1,0,0,0,0,0,0,0,Midtown East,Manhattan
4643,2750,1,1,800,3,4,75,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
1929,3750,1,1,817,5,32,13,0,0,0,1,1,1,0,0,Midtown South,Manhattan
1139,4000,1,1,874,7,9,12,0,1,0,1,1,1,1,1,Upper West Side,Manhattan
7864,4100,1,1,690,5,9,1,0,0,0,0,0,0,0,0,Midtown East,Manhattan
634,5795,1,1,626,3,8,2,1,0,0,0,0,0,0,0,East Village,Manhattan
9937,4450,1,1,985,5,10,37,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
3275,4055,1,1,818,4,7,47,1,0,0,0,0,0,0,0,Financial District,Manhattan
7028,3750,1,1,500,4,4,156,0,0,0,0,0,0,0,0,Greenwich Village,Manhattan
9269,3900,1,1,640,4,8,7,1,0,0,0,0,0,0,0,Tribeca,Manhattan
2287,6000,1,1,962,2,9,10,0,0,0,0,0,0,0,0,Chelsea,Manhattan
4919,2595,1,1,500,3,4,106,0,0,0,0,0,0,0,0,Lower East Side,Manhattan
999,4500,1,1,700,7,27,34,1,0,0,0,0,0,0,0,Midtown East,Manhattan
5600,3500,1,1,650,2,29,29,0,1,0,1,1,0,1,1,Midtown,Manhattan
1855,3100,1,1,654,4,18,42,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
10740,4850,1,1,706,4,8,9,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
9301,5800,1,1,811,6,29,5,1,0,0,0,0,0,0,0,Battery Park City,Manhattan
9730,2195,1,1,500,6,2,106,0,1,1,1,1,1,1,1,Lower East Side,Manhattan
2137,2125,1,1,475,2,1,115,0,0,0,0,0,0,0,0,Central Harlem,Manhattan
9131,3195,1,1,700,3,1,41,0,0,0,0,0,0,0,0,Midtown East,Manhattan
6684,3690,1,1,802,7,15,33,1,0,0,1,0,0,0,0,Battery Park City,Manhattan
10739,4395,1,1,692,4,14,19,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
6711,3800,1,1,718,10,16,9,0,1,0,1,1,0,0,1,Gramercy Park,Manhattan
7681,3000,1,1,667,4,1,88,0,0,1,0,0,0,0,0,Upper East Side,Manhattan
9968,2370,1,1,600,5,2,106,1,0,0,0,0,0,0,0,Midtown West,Manhattan
1078,5500,1,1,765,2,25,38,0,0,0,0,0,0,0,0,Midtown West,Manhattan
4650,4695,1,1,754,3,5,11,0,1,0,1,1,0,0,1,Tribeca,Manhattan
10290,5200,1,1,800,2,6,10,0,0,0,0,0,0,0,0,Chelsea,Manhattan
8087,3100,1,1,550,2,3,106,0,1,0,1,1,1,0,1,Upper West Side,Manhattan
8231,3130,1,1,594,4,15,18,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
3640,5500,1,1,1000,3,3,116,1,0,0,0,0,0,0,0,East Village,Manhattan
1469,4050,1,1,826,3,21,29,0,1,0,0,1,0,0,0,Financial District,Manhattan
2568,3900,1,1,850,5,21,30,0,0,0,0,1,0,0,0,Midtown East,Manhattan
8364,4363,1,1,620,1,2,29,1,0,0,0,0,0,0,0,Chelsea,Manhattan
493,4362,1,1,982,3,20,85,1,0,0,0,0,0,0,0,Financial District,Manhattan
1998,2895,1,1,650,9,19,36,1,0,0,0,0,0,0,0,Midtown East,Manhattan
4090,4000,1,1,700,1,23,31,0,1,0,1,1,1,1,0,Flatiron,Manhattan
3639,5500,1,1,1180,9,20,15,0,0,0,0,0,0,1,0,Midtown East,Manhattan
9996,4350,1,1,723,2,3,92,0,0,0,1,1,0,0,0,Upper West Side,Manhattan
6121,3557,1,1,621,12,5,4,1,0,0,0,0,0,0,0,Midtown West,Manhattan
1470,5300,1,1,776,7,42,6,0,0,0,0,0,0,0,0,Midtown South,Manhattan
3786,3375,1,1,850,8,2,90,0,0,0,0,0,0,0,0,Midtown West,Manhattan
815,3500,1,1,700,6,2,96,0,0,0,0,0,0,0,0,Soho,Manhattan
10152,4895,1,1,876,1,11,51,1,0,0,0,0,1,0,1,Flatiron,Manhattan
7574,3930,1,1,710,3,17,15,1,0,0,0,0,0,0,0,Financial District,Manhattan
79,5495,1,2,966,2,25,10,0,1,1,1,1,1,0,1,Midtown East,Manhattan
9095,9000,1,1,1521,9,4,1,0,0,0,0,0,0,0,0,Chelsea,Manhattan
3412,2595,1,1,600,1,5,116,0,0,1,0,0,1,0,0,Upper West Side,Manhattan
9713,9500,1,1,1026,2,11,101,0,0,0,0,0,0,0,0,Flatiron,Manhattan
2412,3995,1,1,930,2,21,34,0,0,0,0,0,1,0,0,Financial District,Manhattan
6915,4500,1,1,715,4,9,16,1,0,0,1,1,0,1,1,Chelsea,Manhattan
7550,3150,1,1,875,4,3,86,0,1,0,1,1,0,0,0,Upper West Side,Manhattan
11276,3500,1,1,712,8,6,12,0,1,0,0,0,0,0,0,Midtown East,Manhattan
9579,4885,1,1,880,6,11,16,0,0,0,0,0,1,0,0,Midtown East,Manhattan
658,4000,1,1,1000,4,3,48,1,0,0,0,0,0,0,0,Midtown East,Manhattan
10877,4090,1,1,710,3,29,15,1,0,0,0,0,0,0,0,Financial District,Manhattan
197,4500,1,1,800,2,3,96,0,0,0,0,0,0,0,0,West Village,Manhattan
9178,2200,1,1,750,2,5,96,0,0,0,0,0,0,0,0,Washington Heights,Manhattan
2736,3700,1,1,765,2,10,30,0,1,0,1,1,0,0,1,Upper East Side,Manhattan
8817,3500,1,1,670,2,15,9,0,1,0,1,1,0,0,1,Midtown West,Manhattan
6658,4480,1,1,642,7,2,5,1,0,0,0,0,0,0,0,Chelsea,Manhattan
10478,2195,1,1,450,3,5,81,0,0,0,0,0,0,0,0,Midtown East,Manhattan
1146,3500,1,1,765,4,14,19,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
9446,7500,1,2,1400,1,2,96,0,0,0,1,1,0,0,0,Greenwich Village,Manhattan
170,4950,1,1,899,2,39,30,0,0,0,1,1,1,0,1,Upper East Side,Manhattan
4723,3850,1,1,575,3,5,106,0,0,0,0,0,0,0,0,West Village,Manhattan
11044,4100,1,1,789,7,12,9,0,0,0,0,1,0,1,0,Upper West Side,Manhattan
2973,3712,1,2,1201,11,3,108,1,1,1,1,1,1,1,1,Lower East Side,Manhattan
11029,3700,1,1,732,0,10,87,0,0,0,1,1,0,0,0,Financial District,Manhattan
2057,4750,1,1,679,4,8,10,1,0,0,0,0,0,0,0,Midtown East,Manhattan
7263,3825,1,1,800,7,7,9,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
8589,3195,1,1,482,4,28,85,1,0,0,0,0,0,0,0,Financial District,Manhattan
744,3200,1,1,600,9,6,106,0,0,0,0,0,0,0,0,East Village,Manhattan
9684,1795,1,1,800,3,4,79,0,0,0,0,0,0,0,0,Inwood,Manhattan
5290,4705,1,1,635,2,16,0,1,0,0,0,0,0,0,0,Midtown South,Manhattan
2539,3500,1,1,700,2,2,86,0,0,0,1,1,0,0,1,Upper West Side,Manhattan
1657,3500,1,1,530,2,5,55,0,1,1,1,1,1,0,1,Greenwich Village,Manhattan
758,3600,1,1,663,5,8,37,1,1,1,1,1,0,0,1,Upper West Side,Manhattan
5546,4637,1,1,633,3,3,16,1,0,0,0,0,0,0,0,Chelsea,Manhattan
7983,1995,1,1,600,8,3,116,0,0,0,0,0,0,0,0,Midtown West,Manhattan
2388,2995,1,1,750,9,13,42,0,1,1,1,1,1,1,1,Upper East Side,Manhattan
4025,3810,1,1,708,3,11,71,1,1,1,0,1,1,0,1,Stuyvesant Town/PCV,Manhattan
9750,3850,1,1,840,7,3,52,1,0,0,0,0,0,0,0,Midtown East,Manhattan
1869,1995,1,1,825,3,5,91,0,0,0,0,0,0,0,0,Inwood,Manhattan
2847,4300,1,1,766,4,14,9,0,0,1,1,1,1,0,0,Midtown East,Manhattan
3552,5500,1,2,1100,2,5,116,0,0,0,0,0,0,0,0,Chelsea,Manhattan
4349,4000,1,1,673,4,8,19,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
11273,10200,1,2,1881,3,14,52,1,1,1,1,1,1,0,1,Tribeca,Manhattan
10498,4600,1,1,900,3,17,78,0,1,1,1,1,0,0,1,Upper West Side,Manhattan
3601,3300,1,1,642,10,8,29,1,0,0,0,0,0,0,0,Midtown West,Manhattan
10708,5995,1,1,855,1,26,8,0,1,1,1,1,0,0,1,Flatiron,Manhattan
345,1995,1,1,625,5,1,96,0,0,0,0,0,0,0,0,Washington Heights,Manhattan
8352,1975,1,1,595,6,14,55,1,0,0,0,0,0,0,0,Central Harlem,Manhattan
2966,3400,1,1,760,6,4,31,0,0,0,0,1,0,0,0,Upper West Side,Manhattan
7079,3675,1,1,702,2,12,85,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
7013,4370,1,1,822,3,9,31,1,0,1,1,1,1,1,1,Battery Park City,Manhattan
10446,4000,1,1,766,1,14,25,1,0,0,1,0,0,0,0,Upper West Side,Manhattan
5427,3490,1,1,610,8,10,41,1,0,0,0,0,0,0,0,Midtown East,Manhattan
3896,3885,1,1,837,5,4,17,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
4488,3910,1,1,709,8,19,16,1,0,0,0,0,0,0,0,Midtown East,Manhattan
7893,5250,1,1,915,6,3,2,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
370,2700,1,1,700,1,2,116,0,1,0,1,1,1,0,1,Upper West Side,Manhattan
2971,5400,1,1,1000,6,6,116,0,0,1,1,1,1,0,1,East Village,Manhattan
4573,3625,1,1,650,1,14,51,1,0,1,0,0,0,0,0,Midtown West,Manhattan
7928,5500,1,1,835,3,21,52,1,0,0,0,0,0,0,0,Tribeca,Manhattan
4759,3120,1,1,574,2,9,99,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
9895,4595,1,1,902,4,6,7,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
10609,3475,1,1,574,7,9,39,1,0,0,0,0,0,0,0,Midtown East,Manhattan
10378,3480,1,1,620,7,28,39,1,0,1,0,0,1,1,0,Upper East Side,Manhattan
2544,2000,1,1,580,3,1,76,0,0,0,0,0,0,0,0,Central Harlem,Manhattan
405,3595,1,1,650,43,17,14,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
4310,5500,1,1,1180,9,6,15,0,0,0,0,0,0,0,0,Midtown East,Manhattan
2995,3800,1,1,800,5,11,104,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
1458,5395,1,1,747,3,27,6,1,0,0,0,0,0,0,0,Chelsea,Manhattan
6672,3695,1,1,671,1,7,19,1,0,0,0,0,0,0,0,Midtown West,Manhattan
6483,4116,1,1,586,2,20,16,1,0,1,1,1,1,1,1,Flatiron,Manhattan
167,3545,1,1,650,3,15,30,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
1515,4700,1,1,800,2,32,11,0,0,0,0,0,0,0,0,Midtown West,Manhattan
1528,4200,1,1,768,2,43,9,0,1,0,0,1,0,0,0,Midtown West,Manhattan
1693,3200,1,1,600,3,6,106,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
10148,1600,1,1,850,2,4,105,0,0,0,0,0,0,0,0,Hamilton Heights,Manhattan
375,4935,1,1,685,7,2,5,1,0,0,0,0,0,0,0,Chelsea,Manhattan
3195,3700,1,1,666,1,10,19,1,0,0,0,0,0,0,0,Midtown West,Manhattan
6395,3100,1,1,500,2,4,106,0,1,0,1,1,1,0,1,Upper West Side,Manhattan
4389,6350,1,1,947,4,40,47,1,0,0,0,1,0,0,0,Upper West Side,Manhattan
2542,4600,1,1,1101,1,7,88,0,0,0,1,1,0,0,0,Financial District,Manhattan
8369,3500,1,1,589,43,40,43,1,0,0,0,0,0,0,0,Midtown East,Manhattan
4236,3553,1,1,668,4,38,16,1,0,1,1,1,1,0,1,Midtown West,Manhattan
8840,5875,1,1,744,3,52,6,1,0,0,0,0,0,0,0,Chelsea,Manhattan
5067,4006,1,1,573,2,36,16,1,0,0,0,0,0,0,0,Flatiron,Manhattan
175,2250,1,1,600,9,5,111,0,0,0,0,0,1,0,0,Upper East Side,Manhattan
3055,2670,1,1,668,5,4,1,1,0,0,0,0,0,0,0,East Harlem,Manhattan
945,4748,1,1,693,2,29,16,1,1,0,1,1,0,0,1,Flatiron,Manhattan
6657,3395,1,1,626,6,6,14,1,0,0,0,0,0,0,0,Midtown West,Manhattan
2246,7500,1,1,1200,3,8,31,0,0,0,1,1,0,0,0,East Village,Manhattan
11302,3750,1,1,666,3,3,88,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
4155,7000,1,2,1753,1,31,102,0,0,0,1,0,0,0,0,Financial District,Manhattan
1379,2495,1,1,550,3,3,89,0,1,0,1,1,0,0,1,Financial District,Manhattan
1205,5400,1,1,793,2,10,10,0,0,0,1,0,0,0,0,Chelsea,Manhattan
2804,3500,1,1,701,3,39,11,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
1079,5250,1,1,888,2,20,11,0,0,0,0,0,1,0,0,Midtown,Manhattan
2641,5000,1,2,950,7,6,84,0,0,0,0,0,0,0,0,Chelsea,Manhattan
10809,2900,1,1,520,1,10,8,0,0,0,0,0,0,0,0,Chinatown,Manhattan
4719,7500,1,1,1092,4,62,33,0,0,0,1,0,0,0,0,Midtown,Manhattan
817,4300,1,1,850,2,54,9,0,1,1,0,0,0,0,0,Midtown West,Manhattan
4895,3750,1,1,699,3,15,15,1,0,0,0,0,0,0,0,Midtown West,Manhattan
10780,3000,1,1,450,1,4,29,0,0,0,0,0,0,0,0,Midtown West,Manhattan
4949,3500,1,1,766,8,15,29,1,0,1,1,0,0,0,0,Upper East Side,Manhattan
9901,3150,1,1,590,2,5,113,0,0,0,1,0,0,1,0,Financial District,Manhattan
3441,1550,1,1,450,6,5,102,0,0,0,0,0,0,0,0,Washington Heights,Manhattan
2621,2900,1,1,488,1,18,103,0,0,0,0,0,0,0,0,Midtown South,Manhattan
3506,4575,1,1,728,2,22,35,1,0,0,0,0,0,0,0,Midtown East,Manhattan
11140,3600,1,1,650,2,5,55,0,1,0,1,1,0,0,0,Greenwich Village,Manhattan
3660,3635,1,1,732,10,4,16,1,0,0,0,0,0,0,0,Midtown West,Manhattan
6086,2600,1,1,650,7,15,106,0,0,0,0,0,0,0,0,East Village,Manhattan
1981,5995,1,1,947,5,8,2,0,0,0,0,0,0,0,0,Midtown East,Manhattan
3988,7000,1,1,708,2,56,6,0,0,1,0,0,1,0,0,Financial District,Manhattan
11040,4500,1,1,900,4,5,89,0,0,0,0,0,1,0,0,Upper West Side,Manhattan
