rental_id,rent,bedrooms,bathrooms,size_sqft,min_to_subway,floor,building_age_yrs,no_fee,has_roofdeck,has_washer_dryer,has_doorman,has_elevator,has_dishwasher,has_patio,has_gym,neighborhood,borough
7234,1500,1,1,700,6,2,60,0,1,1,1,1,1,0,1,Ocean Parkway,Brooklyn
1562,1800,1,1,650,13,2,117,0,0,0,0,0,0,0,0,Fort Greene,Brooklyn
5296,4100,1,1,878,1,2,4,1,0,0,0,1,0,0,0,Williamsburg,Brooklyn
8950,1695,1,1,798,4,1,59,1,0,0,0,0,0,0,0,Gravesend,Brooklyn
6164,2891,1,1,604,7,3,2,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn
7791,1995,1,1,600,3,3,115,0,0,0,0,0,0,0,0,Greenwood,Brooklyn
9174,2600,1,1,900,6,1,117,0,0,0,0,0,0,0,0,Carroll Gardens,Brooklyn
9385,1695,1,1,719,7,6,56,1,0,0,0,0,0,0,0,Brighton Beach,Brooklyn
3846,2700,1,1,617,5,4,8,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
1698,4200,1,1,925,4,2,106,0,0,0,0,1,1,0,0,Williamsburg,Brooklyn
1021,3029,1,1,655,7,3,2,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn
2688,3250,1,1,680,3,5,116,1,0,0,0,0,0,0,0,Downtown Brooklyn,Brooklyn
9373,1450,1,1,700,12,5,78,0,0,0,0,0,0,0,0,East Flatbush,Brooklyn
187,2765,1,1,405,4,5,106,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
3900,3080,1,1,590,1,11,17,1,0,0,0,0,0,0,0,Brooklyn Heights,Brooklyn
10112,1795,1,1,900,8,6,78,1,0,0,0,0,0,0,0,Brighton Beach,Brooklyn
525,3495,1,1,620,6,2,2,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
6031,3200,1,1,850,3,4,96,0,1,1,1,1,1,1,1,Fort Greene,Brooklyn
2080,3100,1,1,664,9,8,4,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
2720,2930,1,1,618,1,9,7,1,0,0,0,0,0,0,0,Downtown Brooklyn,Brooklyn
9271,3100,1,1,675,2,2,7,1,0,0,0,0,0,0,0,Greenpoint,Brooklyn
6913,1400,1,1,650,2,2,85,0,0,0,0,0,0,0,0,Flatbush,Brooklyn
11195,2764,1,1,648,3,7,0,1,0,0,0,0,0,0,0,Prospect Park South,Brooklyn
6283,2800,1,1,700,6,2,5,0,0,0,0,0,0,0,0,Crown Heights,Brooklyn
3438,1850,1,1,650,7,2,96,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn
3461,3100,1,2,948,4,2,12,0,0,0,1,0,0,0,0,Williamsburg,Brooklyn
7174,1550,1,1,682,4,3,96,1,0,0,0,0,0,0,0,Crown Heights,Brooklyn
10280,2200,1,1,700,4,1,106,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn
6281,2400,1,1,800,1,7,70,0,1,0,1,1,1,0,1,Clinton Hill,Brooklyn
4084,3000,1,1,600,0,4,96,0,0,0,0,0,0,0,0,Boerum Hill,Brooklyn
8477,1925,1,1,860,2,1,12,1,0,0,0,0,0,0,0,Bedford-Stuyvesant,Brooklyn
7214,2400,1,1,850,9,4,96,0,0,0,0,0,0,0,0,Carroll Gardens,Brooklyn
7467,2200,1,1,400,6,4,96,0,0,0,1,0,0,0,0,Park Slope,Brooklyn
159,3595,1,1,822,1,6,5,1,0,0,0,0,0,0,0,Downtown Brooklyn,Brooklyn
4454,2700,1,1,680,8,2,9,0,0,0,0,0,0,0,0,Greenpoint,Brooklyn
8836,3241,1,1,672,6,1,2,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
27,2600,1,1,800,2,2,88,0,0,0,0,0,0,0,0,Park Slope,Brooklyn
10607,4190,1,1,621,5,3,1,1,0,0,0,0,0,0,0,DUMBO,Brooklyn
9305,2500,1,1,760,7,3,7,1,1,0,1,1,1,0,0,Bedford-Stuyvesant,Brooklyn
3521,1850,1,1,600,2,2,96,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn
1766,3100,1,1,709,6,31,11,0,0,0,1,1,0,0,0,Downtown Brooklyn,Brooklyn
6960,2635,1,1,550,9,7,86,0,0,0,0,0,0,0,0,Greenpoint,Brooklyn
6059,2250,1,1,650,9,5,111,0,0,0,0,0,0,0,0,Clinton Hill,Brooklyn
4729,3350,1,1,719,4,3,9,1,0,0,1,1,0,0,0,Williamsburg,Brooklyn
1180,3195,1,1,801,1,12,10,0,0,1,1,1,0,0,1,DUMBO,Brooklyn
1424,3300,1,1,938,3,7,2,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn
6699,1850,1,1,700,7,7,54,0,0,0,0,0,0,0,0,Prospect Lefferts Gardens,Brooklyn
7699,3000,1,1,670,5,6,96,1,0,0,0,0,0,0,0,Downtown Brooklyn,Brooklyn
7725,1750,1,1,780,8,2,115,0,0,0,0,0,0,0,0,Brighton Beach,Brooklyn
2000,2300,1,1,800,4,2,106,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
5620,1850,1,1,700,6,2,96,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
4212,2750,1,1,698,12,4,9,1,0,0,0,1,0,0,0,Clinton Hill,Brooklyn
6004,1900,1,1,800,2,3,105,1,0,0,0,0,0,0,0,Bushwick,Brooklyn
2067,2850,1,1,800,12,3,9,0,0,0,0,0,0,0,0,Clinton Hill,Brooklyn
1329,3815,1,1,750,1,17,5,0,0,0,0,0,0,0,0,Downtown Brooklyn,Brooklyn
4163,1700,1,1,367,4,3,106,0,0,0,0,0,0,0,0,Bedford-Stuyvesant,Brooklyn
4703,2800,1,1,735,1,2,96,0,0,0,1,0,0,0,0,Park Slope,Brooklyn
7329,2300,1,1,900,5,2,88,0,0,0,0,0,0,0,0,Greenpoint,Brooklyn
